Time,Length,ARTT,Status
2024-06-26 16:19:35,276848,29,0
2024-06-26 16:19:35,409202,29,0
2024-06-26 16:19:43,880,36,0
2024-06-26 16:19:43,784,30,0
2024-06-26 16:19:43,163940,29,0
2024-06-26 16:19:43,256927,29,0
2024-06-26 16:19:44,40,20,0
2024-06-26 16:19:47,1160,49,1
2024-06-26 16:19:47,784,31,0
2024-06-26 16:19:47,170080,29,0
2024-06-26 16:19:47,224370,29,0
2024-06-26 16:19:51,784,36,0
2024-06-26 16:19:51,80,29,0
2024-06-26 16:19:52,1400,38,0
2024-06-26 16:19:52,173936,29,0
2024-06-26 16:19:52,224216,29,0
2024-06-26 16:19:55,1560,36,0
2024-06-26 16:19:55,784,40,0
2024-06-26 16:19:55,196026,29,0
2024-06-26 16:19:55,221815,29,0
2024-06-26 16:20:02,1520,45,0
2024-06-26 16:20:02,784,24,0
2024-06-26 16:20:02,200596,29,0
2024-06-26 16:20:02,261515,29,0
2024-06-26 16:20:03,40,20,0
2024-06-26 16:20:03,7273,22,0
2024-06-26 16:20:03,40,37,0
2024-06-26 16:20:03,271,15,0
2024-06-26 16:20:09,1680,32,0
2024-06-26 16:20:09,784,33,0
2024-06-26 16:20:09,203492,29,0
2024-06-26 16:20:09,287445,29,0
2024-06-26 16:20:13,2160,41,0
2024-06-26 16:20:13,1568,27,0
2024-06-26 16:20:13,245936,29,0
2024-06-26 16:20:13,274881,29,0
2024-06-26 16:20:18,760,45,0
2024-06-26 16:20:18,784,35,0
2024-06-26 16:20:18,109676,29,0
2024-06-26 16:20:18,145334,29,0
2024-06-26 16:20:21,1400,46,1
2024-06-26 16:20:21,784,30,0
2024-06-26 16:20:21,95588,29,0
2024-06-26 16:20:21,88761,29,0
2024-06-26 16:20:22,520,37,0
2024-06-26 16:20:22,58124,29,0
2024-06-26 16:20:22,58665,29,0
2024-06-26 16:20:22,40,29,0
2024-06-26 16:20:25,800,38,0
2024-06-26 16:20:25,784,40,0
2024-06-26 16:20:25,84952,29,0
2024-06-26 16:20:25,87514,29,0
2024-06-26 16:20:28,960,31,0
2024-06-26 16:20:28,784,31,0
2024-06-26 16:20:28,93260,29,0
2024-06-26 16:20:28,128952,29,0
2024-06-26 16:20:32,1040,45,0
2024-06-26 16:20:32,784,37,0
2024-06-26 16:20:32,81461,29,0
2024-06-26 16:20:32,167457,29,0
2024-06-26 16:20:34,1000,36,0
2024-06-26 16:20:34,784,52,1
2024-06-26 16:20:34,97126,29,0
2024-06-26 16:20:34,129638,29,0
2024-06-26 16:20:38,784,64,1
2024-06-26 16:20:38,80,29,0
2024-06-26 16:20:39,1480,41,0
2024-06-26 16:20:39,191874,29,0
2024-06-26 16:20:39,278818,29,0
2024-06-26 16:20:43,1960,43,0
2024-06-26 16:20:43,784,20,0
2024-06-26 16:20:43,257588,29,0
2024-06-26 16:20:43,377600,29,0
2024-06-26 16:20:46,760,39,0
2024-06-26 16:20:46,784,32,0
2024-06-26 16:20:46,63654,29,0
2024-06-26 16:20:46,78393,29,0
2024-06-26 16:20:49,1960,41,0
2024-06-26 16:20:49,784,62,1
2024-06-26 16:20:49,265262,29,0
2024-06-26 16:20:49,371093,29,0
2024-06-26 16:20:54,960,40,0
2024-06-26 16:20:54,1568,43,0
2024-06-26 16:20:54,112862,29,0
2024-06-26 16:20:54,157763,29,0
2024-06-26 16:20:59,560,33,0
2024-06-26 16:20:59,784,39,0
2024-06-26 16:20:59,91767,29,0
2024-06-26 16:20:59,140992,29,0
2024-06-26 16:21:02,640,29,0
2024-06-26 16:21:02,784,48,1
2024-06-26 16:21:02,87662,29,0
2024-06-26 16:21:02,116028,29,0
2024-06-26 16:21:03,40,26,0
2024-06-26 16:21:03,7372,38,0
2024-06-26 16:21:03,40,19,0
2024-06-26 16:21:03,271,31,0
2024-06-26 16:21:05,2480,33,0
2024-06-26 16:21:05,784,29,0
2024-06-26 16:21:05,227596,29,0
2024-06-26 16:21:05,170963,29,0
2024-06-26 16:21:10,760,51,1
2024-06-26 16:21:10,784,41,0
2024-06-26 16:21:10,74116,29,0
2024-06-26 16:21:10,96700,29,0
2024-06-26 16:21:13,760,44,0
2024-06-26 16:21:13,784,30,0
2024-06-26 16:21:13,68388,29,0
2024-06-26 16:21:13,107556,29,0
2024-06-26 16:21:16,840,39,0
2024-06-26 16:21:16,784,75,1
2024-06-26 16:21:16,79432,29,0
2024-06-26 16:21:16,102513,29,0
2024-06-26 16:21:21,720,36,0
2024-06-26 16:21:21,784,52,1
2024-06-26 16:21:21,73174,29,0
2024-06-26 16:21:21,94077,29,0
2024-06-26 16:21:26,680,42,0
2024-06-26 16:21:26,784,26,0
2024-06-26 16:21:26,55358,29,0
2024-06-26 16:21:26,92605,29,0
2024-06-26 16:21:31,1520,50,1
2024-06-26 16:21:31,1568,55,1
2024-06-26 16:21:31,218982,29,0
2024-06-26 16:21:31,268932,29,0
2024-06-26 16:21:33,520,31,0
2024-06-26 16:21:33,784,40,0
2024-06-26 16:21:33,99086,29,0
2024-06-26 16:21:33,140498,29,0
2024-06-26 16:21:34,40,23,0
2024-06-26 16:21:39,880,41,0
2024-06-26 16:21:39,784,65,1
2024-06-26 16:21:39,113076,29,0
2024-06-26 16:21:39,135972,29,0
2024-06-26 16:21:44,960,34,0
2024-06-26 16:21:44,784,34,0
2024-06-26 16:21:44,104705,29,0
2024-06-26 16:21:44,160919,29,0
2024-06-26 16:21:49,1360,49,1
2024-06-26 16:21:49,784,18,0
2024-06-26 16:21:49,140,31,0
2024-06-26 16:21:49,8906,92,1
2024-06-26 16:21:49,134146,29,0
2024-06-26 16:21:49,131489,29,0
2024-06-26 16:21:49,208,32,0
2024-06-26 16:21:49,4357,75,1
2024-06-26 16:21:50,40,36,0
2024-06-26 16:21:53,1200,36,0
2024-06-26 16:21:53,784,30,0
2024-06-26 16:21:53,125910,29,0
2024-06-26 16:21:53,169495,29,0
2024-06-26 16:22:01,1160,40,0
2024-06-26 16:22:01,784,32,0
2024-06-26 16:22:01,131086,29,0
2024-06-26 16:22:01,135515,29,0
2024-06-26 16:22:03,340,36,0
2024-06-26 16:22:03,14143,49,1
2024-06-26 16:22:03,448,48,1
2024-06-26 16:22:03,6235,27,0
2024-06-26 16:22:04,720,40,0
2024-06-26 16:22:04,784,30,0
2024-06-26 16:22:04,71360,29,0
2024-06-26 16:22:04,87858,29,0
2024-06-26 16:22:09,1320,39,0
2024-06-26 16:22:09,1568,38,0
2024-06-26 16:22:09,189514,29,0
2024-06-26 16:22:09,223750,29,0
2024-06-26 16:22:14,440,38,0
2024-06-26 16:22:14,784,26,0
2024-06-26 16:22:14,84906,29,0
2024-06-26 16:22:14,93461,29,0
2024-06-26 16:22:19,840,43,0
2024-06-26 16:22:19,784,54,1
2024-06-26 16:22:19,108466,29,0
2024-06-26 16:22:19,131158,29,0
2024-06-26 16:22:22,180,64,1
2024-06-26 16:22:22,1784,37,0
2024-06-26 16:22:22,168,40,0
2024-06-26 16:22:22,1199,40,0
2024-06-26 16:22:24,880,39,0
2024-06-26 16:22:24,784,37,0
2024-06-26 16:22:24,106244,29,0
2024-06-26 16:22:24,149777,29,0
2024-06-26 16:22:29,840,46,1
2024-06-26 16:22:29,784,38,0
2024-06-26 16:22:29,40,42,0
2024-06-26 16:22:29,3212,32,0
2024-06-26 16:22:29,83496,29,0
2024-06-26 16:22:29,106635,29,0
2024-06-26 16:22:29,40,36,0
2024-06-26 16:22:29,2574,42,0
2024-06-26 16:22:34,760,63,1
2024-06-26 16:22:34,784,21,0
2024-06-26 16:22:34,72424,29,0
2024-06-26 16:22:34,107486,29,0
2024-06-26 16:22:39,1000,44,0
2024-06-26 16:22:39,784,59,1
2024-06-26 16:22:39,94140,29,0
2024-06-26 16:22:39,129472,29,0
2024-06-26 16:22:44,880,42,0
2024-06-26 16:22:44,784,29,0
2024-06-26 16:22:44,85342,29,0
2024-06-26 16:22:44,102909,29,0
2024-06-26 16:22:48,1040,41,0
2024-06-26 16:22:48,784,49,1
2024-06-26 16:22:48,95550,29,0
2024-06-26 16:22:48,147178,29,0
2024-06-26 16:22:49,40,49,1
2024-06-26 16:22:49,8053,28,0
2024-06-26 16:22:49,40,35,0
2024-06-26 16:22:49,1277,22,0
2024-06-26 16:22:52,1400,46,1
2024-06-26 16:22:52,784,39,0
2024-06-26 16:22:52,151490,29,0
2024-06-26 16:22:52,183417,29,0
2024-06-26 16:22:55,1320,32,0
2024-06-26 16:22:55,784,28,0
2024-06-26 16:22:55,158428,29,0
2024-06-26 16:22:55,218203,29,0
2024-06-26 16:23:02,2200,41,0
2024-06-26 16:23:02,1568,42,0
2024-06-26 16:23:02,323136,29,0
2024-06-26 16:23:02,440296,29,0
2024-06-26 16:23:03,40,30,0
2024-06-26 16:23:03,6954,38,0
2024-06-26 16:23:03,40,35,0
2024-06-26 16:23:03,271,49,1
2024-06-26 16:23:06,1080,46,1
2024-06-26 16:23:06,784,28,0
2024-06-26 16:23:06,120678,29,0
2024-06-26 16:23:06,158549,29,0
2024-06-26 16:23:10,784,31,0
2024-06-26 16:23:10,80,29,0
2024-06-26 16:23:11,960,37,0
2024-06-26 16:23:11,85976,29,0
2024-06-26 16:23:11,120226,29,0
2024-06-26 16:23:14,1040,36,0
2024-06-26 16:23:14,784,44,0
2024-06-26 16:23:14,112326,29,0
2024-06-26 16:23:14,122076,29,0
2024-06-26 16:23:17,1040,42,0
2024-06-26 16:23:17,784,40,0
2024-06-26 16:23:17,110740,29,0
2024-06-26 16:23:17,146989,29,0
2024-06-26 16:23:21,1320,36,0
2024-06-26 16:23:21,785,80,1
2024-06-26 16:23:21,172778,29,0
2024-06-26 16:23:21,198025,29,0
2024-06-26 16:23:26,960,42,0
2024-06-26 16:23:26,786,65,1
2024-06-26 16:23:26,84494,29,0
2024-06-26 16:23:26,116511,29,0
2024-06-26 16:23:27,40,40,0
2024-06-26 16:23:30,1920,41,0
2024-06-26 16:23:30,786,40,0
2024-06-26 16:23:30,244372,29,0
2024-06-26 16:23:30,319529,29,0
2024-06-26 16:23:33,1560,42,0
2024-06-26 16:23:33,786,103,1
2024-06-26 16:23:33,204576,29,0
2024-06-26 16:23:33,299722,29,0
2024-06-26 16:23:34,840,38,0
2024-06-26 16:23:34,786,37,0
2024-06-26 16:23:34,134874,29,0
2024-06-26 16:23:34,239762,29,0
2024-06-26 16:23:38,1040,38,0
2024-06-26 16:23:38,786,47,1
2024-06-26 16:23:38,205242,29,0
2024-06-26 16:23:38,270398,29,0
2024-06-26 16:23:41,786,25,0
2024-06-26 16:23:41,80,29,0
2024-06-26 16:23:42,1520,42,0
2024-06-26 16:23:42,262602,29,0
2024-06-26 16:23:42,339234,29,0
2024-06-26 16:23:45,1120,58,1
2024-06-26 16:23:45,786,28,0
2024-06-26 16:23:45,156314,29,0
2024-06-26 16:23:45,213469,29,0
2024-06-26 16:23:49,2680,37,0
2024-06-26 16:23:49,786,36,0
2024-06-26 16:23:49,421602,29,0
2024-06-26 16:23:49,599374,29,0
2024-06-26 16:23:52,1320,36,0
2024-06-26 16:23:52,786,24,0
2024-06-26 16:23:52,181070,29,0
2024-06-26 16:23:52,245493,29,0
2024-06-26 16:23:52,40,38,0
2024-06-26 16:23:55,840,41,0
2024-06-26 16:23:55,786,76,1
2024-06-26 16:23:55,80080,29,0
2024-06-26 16:23:55,117438,29,0
2024-06-26 16:24:02,1160,32,0
2024-06-26 16:24:02,1572,20,0
2024-06-26 16:24:02,121610,29,0
2024-06-26 16:24:02,184240,29,0
2024-06-26 16:24:02,40,173,1
2024-06-26 16:24:03,600,41,0
2024-06-26 16:24:03,260,39,0
2024-06-26 16:24:03,8462,34,0
2024-06-26 16:24:03,117316,29,0
2024-06-26 16:24:03,125063,29,0
2024-06-26 16:24:03,288,48,1
2024-06-26 16:24:03,6117,29,0
2024-06-26 16:24:07,786,34,0
2024-06-26 16:24:07,80,29,0
2024-06-26 16:24:08,1320,37,0
2024-06-26 16:24:08,165654,29,0
2024-06-26 16:24:08,223485,29,0
2024-06-26 16:24:12,3320,39,0
2024-06-26 16:24:12,1572,47,1
2024-06-26 16:24:12,498977,29,0
2024-06-26 16:24:12,595862,29,0
2024-06-26 16:24:13,840,38,0
2024-06-26 16:24:13,131448,29,0
2024-06-26 16:24:13,191508,29,0
2024-06-26 16:24:17,200,43,0
2024-06-26 16:24:17,786,21,0
2024-06-26 16:24:17,48918,29,0
2024-06-26 16:24:17,41423,29,0
2024-06-26 16:24:18,2160,43,0
2024-06-26 16:24:18,367155,29,0
2024-06-26 16:24:18,638789,29,0
2024-06-26 16:24:22,1480,48,1
2024-06-26 16:24:22,786,20,0
2024-06-26 16:24:22,288842,29,0
2024-06-26 16:24:22,389489,29,0
2024-06-26 16:24:23,40,17,0
2024-06-26 16:24:27,1720,39,0
2024-06-26 16:24:27,786,76,1
2024-06-26 16:24:27,239788,29,0
2024-06-26 16:24:27,349290,29,0
2024-06-26 16:24:32,3280,41,0
2024-06-26 16:24:32,1572,40,0
2024-06-26 16:24:32,440193,29,0
2024-06-26 16:24:32,636549,29,0
2024-06-26 16:24:33,1280,34,0
2024-06-26 16:24:33,137010,29,0
2024-06-26 16:24:33,291454,29,0
2024-06-26 16:24:37,640,36,0
2024-06-26 16:24:37,786,29,0
2024-06-26 16:24:37,100854,29,0
2024-06-26 16:24:37,133352,29,0
2024-06-26 16:24:38,1920,40,0
2024-06-26 16:24:38,359818,29,0
2024-06-26 16:24:38,546728,29,0
2024-06-26 16:24:42,2080,42,0
2024-06-26 16:24:42,786,40,0
2024-06-26 16:24:42,382018,29,0
2024-06-26 16:24:42,539472,29,0
2024-06-26 16:24:43,640,47,1
2024-06-26 16:24:43,111418,29,0
2024-06-26 16:24:43,176626,29,0
2024-06-26 16:24:47,2440,39,0
2024-06-26 16:24:47,786,32,0
2024-06-26 16:24:47,331660,29,0
2024-06-26 16:24:47,506945,29,0
2024-06-26 16:24:52,3720,41,0
2024-06-26 16:24:52,1572,47,1
2024-06-26 16:24:52,635186,29,0
2024-06-26 16:24:52,1005147,29,0
2024-06-26 16:24:53,200,47,1
2024-06-26 16:24:53,29686,29,0
2024-06-26 16:24:53,52767,29,0
2024-06-26 16:24:57,760,45,0
2024-06-26 16:24:57,786,53,1
2024-06-26 16:24:57,68003,29,0
2024-06-26 16:24:57,93166,29,0
2024-06-26 16:25:02,2920,39,0
2024-06-26 16:25:02,786,31,0
2024-06-26 16:25:02,459276,29,0
2024-06-26 16:25:02,693572,29,0
2024-06-26 16:25:03,40,46,1
2024-06-26 16:25:03,6918,20,0
2024-06-26 16:25:03,40,42,0
2024-06-26 16:25:03,271,60,1
2024-06-26 16:25:07,2600,44,0
2024-06-26 16:25:07,1572,97,1
2024-06-26 16:25:07,404216,29,0
2024-06-26 16:25:07,566274,29,0
2024-06-26 16:25:08,840,29,0
2024-06-26 16:25:08,87712,29,0
2024-06-26 16:25:08,124085,29,0
2024-06-26 16:25:12,2240,42,0
2024-06-26 16:25:12,786,25,0
2024-06-26 16:25:12,276176,29,0
2024-06-26 16:25:12,363058,29,0
2024-06-26 16:25:18,2440,46,1
2024-06-26 16:25:18,1572,37,0
2024-06-26 16:25:18,392182,29,0
2024-06-26 16:25:18,518018,29,0
2024-06-26 16:25:22,100,66,1
2024-06-26 16:25:22,557,74,1
2024-06-26 16:25:22,88,23,0
2024-06-26 16:25:23,1520,53,1
2024-06-26 16:25:23,786,23,0
2024-06-26 16:25:23,80,31,0
2024-06-26 16:25:23,1227,73,1
2024-06-26 16:25:23,165338,29,0
2024-06-26 16:25:23,238059,29,0
2024-06-26 16:25:23,80,23,0
2024-06-26 16:25:23,1199,23,0
2024-06-26 16:25:28,1440,39,0
2024-06-26 16:25:28,786,33,0
2024-06-26 16:25:28,181184,29,0
2024-06-26 16:25:28,258270,29,0
2024-06-26 16:25:31,2120,45,0
2024-06-26 16:25:31,786,71,1
2024-06-26 16:25:31,282022,29,0
2024-06-26 16:25:31,408618,29,0
2024-06-26 16:25:37,1960,38,0
2024-06-26 16:25:37,786,39,0
2024-06-26 16:25:37,257484,29,0
2024-06-26 16:25:37,345829,29,0
2024-06-26 16:25:41,1560,39,0
2024-06-26 16:25:41,786,28,0
2024-06-26 16:25:41,207594,29,0
2024-06-26 16:25:41,265011,29,0
2024-06-26 16:25:45,880,45,0
2024-06-26 16:25:45,786,29,0
2024-06-26 16:25:45,88910,29,0
2024-06-26 16:25:45,109175,29,0
2024-06-26 16:25:48,1320,40,0
2024-06-26 16:25:48,786,40,0
2024-06-26 16:25:48,142144,29,0
2024-06-26 16:25:48,219272,29,0
2024-06-26 16:25:53,1240,43,0
2024-06-26 16:25:53,786,50,1
2024-06-26 16:25:53,131376,29,0
2024-06-26 16:25:53,201825,29,0
2024-06-26 16:25:55,880,38,0
2024-06-26 16:25:55,786,58,1
2024-06-26 16:25:55,74914,29,0
2024-06-26 16:25:55,126949,29,0
2024-06-26 16:25:59,1840,40,0
2024-06-26 16:25:59,1572,50,1
2024-06-26 16:25:59,282950,29,0
2024-06-26 16:25:59,368818,29,0
2024-06-26 16:26:03,40,55,1
2024-06-26 16:26:03,7031,38,0
2024-06-26 16:26:03,40,46,1
2024-06-26 16:26:03,271,37,0
2024-06-26 16:26:04,120,31,0
2024-06-26 16:26:04,85878,35,0
2024-06-26 16:26:04,200,23,0
2024-06-26 16:26:04,2821,23,0
2024-06-26 16:26:06,1440,44,0
2024-06-26 16:26:06,1572,44,0
2024-06-26 16:26:06,258944,29,0
2024-06-26 16:26:06,321112,29,0
2024-06-26 16:26:07,280,31,0
2024-06-26 16:26:07,40000,29,0
2024-06-26 16:26:07,72943,29,0
2024-06-26 16:26:12,1320,40,0
2024-06-26 16:26:12,786,95,1
2024-06-26 16:26:12,241716,29,0
2024-06-26 16:26:12,264155,29,0
2024-06-26 16:26:13,400,39,0
2024-06-26 16:26:13,41822,29,0
2024-06-26 16:26:13,84310,29,0
2024-06-26 16:26:15,400,35,0
2024-06-26 16:26:15,786,30,0
2024-06-26 16:26:15,23382,29,0
2024-06-26 16:26:15,18178,29,0
2024-06-26 16:26:16,560,50,1
2024-06-26 16:26:16,41496,29,0
2024-06-26 16:26:16,70911,29,0
2024-06-26 16:26:22,786,96,1
2024-06-26 16:26:22,80,29,0
2024-06-26 16:26:23,1320,42,0
2024-06-26 16:26:23,173860,29,0
2024-06-26 16:26:23,237569,29,0
2024-06-26 16:26:27,1760,43,0
2024-06-26 16:26:27,1572,32,0
2024-06-26 16:26:27,223148,29,0
2024-06-26 16:26:27,343976,29,0
2024-06-26 16:26:30,1120,48,1
2024-06-26 16:26:30,786,62,1
2024-06-26 16:26:30,195318,29,0
2024-06-26 16:26:30,270875,29,0
2024-06-26 16:26:34,1400,43,0
2024-06-26 16:26:34,786,31,0
2024-06-26 16:26:34,180286,29,0
2024-06-26 16:26:34,257871,29,0
2024-06-26 16:26:41,1920,36,0
2024-06-26 16:26:41,1572,32,0
2024-06-26 16:26:41,284264,29,0
2024-06-26 16:26:41,377267,29,0
2024-06-26 16:26:46,600,38,0
2024-06-26 16:26:46,1572,21,0
2024-06-26 16:26:46,108716,29,0
2024-06-26 16:26:46,137126,29,0
2024-06-26 16:26:51,1440,36,0
2024-06-26 16:26:51,1572,24,0
2024-06-26 16:26:51,178814,29,0
2024-06-26 16:26:51,236837,29,0
2024-06-26 16:26:58,1680,35,0
2024-06-26 16:26:58,786,30,0
2024-06-26 16:26:58,127806,29,0
2024-06-26 16:26:58,127504,29,0
2024-06-26 16:27:01,520,41,0
2024-06-26 16:27:01,786,126,1
2024-06-26 16:27:01,48152,29,0
2024-06-26 16:27:01,63905,29,0
2024-06-26 16:27:03,300,52,1
2024-06-26 16:27:03,16003,28,0
2024-06-26 16:27:03,448,51,1
2024-06-26 16:27:03,6194,29,0
2024-06-26 16:27:05,786,27,0
2024-06-26 16:27:05,80,29,0
2024-06-26 16:27:06,520,36,0
2024-06-26 16:27:06,41756,29,0
2024-06-26 16:27:06,62199,29,0
2024-06-26 16:27:06,40,23,0
2024-06-26 16:27:09,920,39,0
2024-06-26 16:27:09,786,76,1
2024-06-26 16:27:09,98290,29,0
2024-06-26 16:27:09,111375,29,0
2024-06-26 16:27:13,1400,42,0
2024-06-26 16:27:13,1572,76,1
2024-06-26 16:27:13,173218,29,0
2024-06-26 16:27:13,207781,29,0
2024-06-26 16:27:17,786,41,0
2024-06-26 16:27:17,80,29,0
2024-06-26 16:27:18,560,34,0
2024-06-26 16:27:18,108308,29,0
2024-06-26 16:27:18,144032,29,0
2024-06-26 16:27:25,760,40,0
2024-06-26 16:27:25,786,36,0
2024-06-26 16:27:25,95350,29,0
2024-06-26 16:27:25,96509,29,0
2024-06-26 16:27:28,1080,42,0
2024-06-26 16:27:28,786,28,0
2024-06-26 16:27:28,107369,29,0
2024-06-26 16:27:28,139410,29,0
2024-06-26 16:27:29,100,29,0
2024-06-26 16:27:29,577,23,0
2024-06-26 16:27:29,88,31,0
2024-06-26 16:27:30,80,28,0
2024-06-26 16:27:30,3316,40,0
2024-06-26 16:27:30,160,30,0
2024-06-26 16:27:30,5694,20,0
2024-06-26 16:27:32,1000,49,1
2024-06-26 16:27:32,786,23,0
2024-06-26 16:27:32,98961,29,0
2024-06-26 16:27:32,140922,29,0
2024-06-26 16:27:36,1200,36,0
2024-06-26 16:27:36,786,34,0
2024-06-26 16:27:36,114528,29,0
2024-06-26 16:27:36,135248,29,0
2024-06-26 16:27:40,1640,46,1
2024-06-26 16:27:40,786,27,0
2024-06-26 16:27:40,126902,29,0
2024-06-26 16:27:40,88910,29,0
2024-06-26 16:27:44,786,32,0
2024-06-26 16:27:44,80,29,0
2024-06-26 16:27:45,1040,38,0
2024-06-26 16:27:45,104970,29,0
2024-06-26 16:27:45,135659,29,0
2024-06-26 16:27:50,1080,43,0
2024-06-26 16:27:50,786,19,0
2024-06-26 16:27:50,100006,29,0
2024-06-26 16:27:50,135384,29,0
2024-06-26 16:27:54,786,28,0
2024-06-26 16:27:54,80,29,0
2024-06-26 16:27:55,1120,45,0
2024-06-26 16:27:55,114116,29,0
2024-06-26 16:27:55,139165,29,0
2024-06-26 16:27:59,1040,33,0
2024-06-26 16:27:59,786,20,0
2024-06-26 16:27:59,103672,29,0
2024-06-26 16:27:59,121632,29,0
2024-06-26 16:28:03,40,38,0
2024-06-26 16:28:03,6496,43,0
2024-06-26 16:28:03,40,24,0
2024-06-26 16:28:03,271,28,0
2024-06-26 16:28:04,1120,35,0
2024-06-26 16:28:04,786,59,1
2024-06-26 16:28:04,121644,29,0
2024-06-26 16:28:04,123707,29,0
2024-06-26 16:28:09,920,47,1
2024-06-26 16:28:09,786,24,0
2024-06-26 16:28:09,91224,29,0
2024-06-26 16:28:09,98715,29,0
2024-06-26 16:28:13,840,33,0
2024-06-26 16:28:13,786,38,0
2024-06-26 16:28:13,86774,29,0
2024-06-26 16:28:13,92892,29,0
2024-06-26 16:28:16,1200,32,0
2024-06-26 16:28:16,786,35,0
2024-06-26 16:28:16,128694,29,0
2024-06-26 16:28:16,156086,29,0
2024-06-26 16:28:19,920,45,0
2024-06-26 16:28:19,786,52,1
2024-06-26 16:28:19,86276,29,0
2024-06-26 16:28:19,125772,29,0
2024-06-26 16:28:23,1000,37,0
2024-06-26 16:28:23,786,118,1
2024-06-26 16:28:23,180,38,0
2024-06-26 16:28:23,1784,25,0
2024-06-26 16:28:23,88702,29,0
2024-06-26 16:28:23,69441,29,0
2024-06-26 16:28:23,168,29,0
2024-06-26 16:28:23,1248,29,0
2024-06-26 16:28:25,786,32,0
2024-06-26 16:28:25,80,29,0
2024-06-26 16:28:26,640,27,0
2024-06-26 16:28:26,68928,29,0
2024-06-26 16:28:26,70309,29,0
2024-06-26 16:28:28,760,31,0
2024-06-26 16:28:28,786,26,0
2024-06-26 16:28:28,72198,29,0
2024-06-26 16:28:28,80820,29,0
2024-06-26 16:28:32,760,34,0
2024-06-26 16:28:32,786,33,0
2024-06-26 16:28:32,71498,29,0
2024-06-26 16:28:32,103513,29,0
2024-06-26 16:28:33,40,40,0
2024-06-26 16:28:35,1080,48,1
2024-06-26 16:28:35,786,28,0
2024-06-26 16:28:35,103744,29,0
2024-06-26 16:28:35,126834,29,0
2024-06-26 16:28:40,1280,54,1
2024-06-26 16:28:40,786,65,1
2024-06-26 16:28:40,94538,29,0
2024-06-26 16:28:40,82933,29,0
2024-06-26 16:28:44,786,29,0
2024-06-26 16:28:44,80,29,0
2024-06-26 16:28:45,1480,43,0
2024-06-26 16:28:45,786,19,0
2024-06-26 16:28:45,197092,29,0
2024-06-26 16:28:45,225721,29,0
2024-06-26 16:28:48,400,46,1
2024-06-26 16:28:48,786,67,1
2024-06-26 16:28:48,69088,29,0
2024-06-26 16:28:48,79665,29,0
2024-06-26 16:28:52,1480,46,1
2024-06-26 16:28:52,786,29,0
2024-06-26 16:28:52,201594,29,0
2024-06-26 16:28:52,308844,29,0
2024-06-26 16:28:56,640,40,0
2024-06-26 16:28:56,786,38,0
2024-06-26 16:28:56,81046,29,0
2024-06-26 16:28:56,97927,29,0
2024-06-26 16:28:59,840,45,0
2024-06-26 16:28:59,786,21,0
2024-06-26 16:28:59,108726,29,0
2024-06-26 16:28:59,109523,29,0
2024-06-26 16:29:03,1280,46,1
2024-06-26 16:29:03,786,58,1
2024-06-26 16:29:03,40,82,1
2024-06-26 16:29:03,7427,31,0
2024-06-26 16:29:03,175872,29,0
2024-06-26 16:29:03,245016,29,0
2024-06-26 16:29:03,40,41,0
2024-06-26 16:29:03,271,21,0
2024-06-26 16:29:06,1920,45,0
2024-06-26 16:29:06,786,21,0
2024-06-26 16:29:06,263670,29,0
2024-06-26 16:29:06,384751,29,0
2024-06-26 16:29:10,180,54,1
2024-06-26 16:29:10,1157,32,0
2024-06-26 16:29:10,208,32,0
2024-06-26 16:29:10,7486,42,0
2024-06-26 16:29:11,120,26,0
2024-06-26 16:29:11,496,77,1
2024-06-26 16:29:11,80,45,0
2024-06-26 16:29:11,1239,45,0
2024-06-26 16:29:12,1080,44,0
2024-06-26 16:29:12,786,19,0
2024-06-26 16:29:12,113430,29,0
2024-06-26 16:29:12,161365,29,0
2024-06-26 16:29:15,1680,43,0
2024-06-26 16:29:15,786,32,0
2024-06-26 16:29:15,208784,29,0
2024-06-26 16:29:15,293612,29,0
2024-06-26 16:29:20,1800,40,0
2024-06-26 16:29:20,786,66,1
2024-06-26 16:29:20,250142,29,0
2024-06-26 16:29:20,352678,29,0
2024-06-26 16:29:24,40,29,0
2024-06-26 16:29:25,1800,43,0
2024-06-26 16:29:25,786,40,0
2024-06-26 16:29:25,250648,29,0
2024-06-26 16:29:25,299170,29,0
2024-06-26 16:29:30,1360,39,0
2024-06-26 16:29:30,786,39,0
2024-06-26 16:29:30,177844,29,0
2024-06-26 16:29:30,203758,29,0
2024-06-26 16:29:33,1120,42,0
2024-06-26 16:29:33,786,59,1
2024-06-26 16:29:33,133496,29,0
2024-06-26 16:29:33,180743,29,0
2024-06-26 16:29:35,840,37,0
2024-06-26 16:29:35,786,77,1
2024-06-26 16:29:35,65358,29,0
2024-06-26 16:29:35,104179,29,0
2024-06-26 16:29:39,560,47,1
2024-06-26 16:29:39,786,82,1
2024-06-26 16:29:39,50080,29,0
2024-06-26 16:29:39,79857,29,0
2024-06-26 16:29:42,800,44,0
2024-06-26 16:29:42,786,30,0
2024-06-26 16:29:42,81974,29,0
2024-06-26 16:29:42,80779,29,0
2024-06-26 16:29:46,1440,34,0
2024-06-26 16:29:46,786,25,0
2024-06-26 16:29:46,180,24,0
2024-06-26 16:29:46,1977,68,1
2024-06-26 16:29:46,145534,29,0
2024-06-26 16:29:46,158560,29,0
2024-06-26 16:29:46,168,19,0
2024-06-26 16:29:46,6482,19,0
