Time,Source,Destination,Protocol,Country,Region,City,Org,Longitude,Latitude,Connection,Length,ARTT
2024-08-25 19:36:40,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4005:4::7,UDP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,49075,16
2024-08-25 19:36:40,2a00:1450:4005:4::7,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,UDP,NL,Groningen,Groningen,AS15169 Google LLC,6.5667,53.2192,Cable,6122282,15
2024-08-25 19:36:41,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4005:4::7,UDP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,55270,15
2024-08-25 19:36:41,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80b::200a,UDP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,95,16
2024-08-25 19:36:41,2a00:1450:4005:4::7,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,UDP,NL,Groningen,Groningen,AS15169 Google LLC,6.5667,53.2192,Cable,7285373,16
2024-08-25 19:36:41,2a00:1450:4016:80b::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,UDP,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,141,16
2024-08-25 19:36:42,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2600:9000:2260:3600:a:c74f:2dc0:93a1,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,74,17
2024-08-25 19:36:42,2600:9000:2260:3600:a:c74f:2dc0:93a1,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,GB,England,London,"AS16509 Amazon.com, Inc.",-0.1257,51.5085,Cable,86,15
2024-08-25 19:36:43,192.168.178.20,35.186.224.45,TCP,DE,Bavaria,Munich,Deutsche Telekom,48.12979433960958,11.583302258050129,Cable,66,16
2024-08-25 19:36:43,192.168.178.20,35.186.224.45,TLSv1.2,DE,Bavaria,Munich,Deutsche Telekom,48.12979433960958,11.583302258050129,Cable,94,16
2024-08-25 19:36:43,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::2003,UDP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,370,16
2024-08-25 19:36:43,2a00:1450:4001:80e::2003,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,UDP,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,359,16
2024-08-25 19:36:43,35.186.224.45,192.168.178.20,TLSv1.2,US,Missouri,Kansas City,AS15169 Google LLC,-94.5786,39.0997,Cable,90,17
2024-08-25 19:36:44,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::2003,UDP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,354,16
2024-08-25 19:36:44,2a00:1450:4001:80e::2003,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,UDP,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,441,16
2024-08-25 19:36:48,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:827::2016,UDP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,1632,15
2024-08-25 19:36:48,2a00:1450:4001:827::2016,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,UDP,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,117205,16
2024-08-25 19:36:49,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2606:4700:4400::ac40:9bd1,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,74,16
2024-08-25 19:36:49,2606:4700:4400::ac40:9bd1,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,US,California,San Francisco,"AS13335 Cloudflare, Inc.",-122.3971,37.7621,Cable,86,17
2024-08-25 19:36:50,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80a::200e,UDP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,1171,16
2024-08-25 19:36:50,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80b::200a,UDP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,190,16
2024-08-25 19:36:50,2a00:1450:4016:80b::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,UDP,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,284,15
2024-08-25 19:36:51,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80a::200e,UDP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,291,16
2024-08-25 19:36:51,2a00:1450:4016:80a::200e,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,UDP,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,401,16
2024-08-25 19:36:52,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80a::200e,UDP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,1635,16
2024-08-25 19:36:52,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80c::200e,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,7484,16
2024-08-25 19:36:52,2a00:1450:4016:80c::200e,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,4912,16
2024-08-25 19:36:53,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4005:4::7,UDP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,54175,15
2024-08-25 19:36:53,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80a::200e,UDP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,291,16
2024-08-25 19:36:53,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80c::200e,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,1878,15
2024-08-25 19:36:53,2a00:1450:4005:4::7,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,R-GOOSE,NL,Groningen,Groningen,AS15169 Google LLC,6.5667,53.2192,Cable,3876,15
2024-08-25 19:36:53,2a00:1450:4005:4::7,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,UDP,NL,Groningen,Groningen,AS15169 Google LLC,6.5667,53.2192,Cable,6755455,15
2024-08-25 19:36:53,2a00:1450:4016:80a::200e,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,UDP,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,411,16
2024-08-25 19:36:53,2a00:1450:4016:80c::200e,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,858,16
2024-08-25 19:36:54,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4005:4::7,UDP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,105395,15
2024-08-25 19:36:54,2a00:1450:4005:4::7,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,R-GOOSE,NL,Groningen,Groningen,AS15169 Google LLC,6.5667,53.2192,Cable,5168,16
2024-08-25 19:36:54,2a00:1450:4005:4::7,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,UDP,NL,Groningen,Groningen,AS15169 Google LLC,6.5667,53.2192,Cable,13946604,15
2024-08-25 19:36:55,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4005:4::7,UDP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,44276,15
2024-08-25 19:36:55,2a00:1450:4005:4::7,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,R-GOOSE,NL,Groningen,Groningen,AS15169 Google LLC,6.5667,53.2192,Cable,1292,16
2024-08-25 19:36:55,2a00:1450:4005:4::7,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,UDP,NL,Groningen,Groningen,AS15169 Google LLC,6.5667,53.2192,Cable,5858321,16
2024-08-25 19:36:58,fe80::b2f2:8ff:fe17:5b89,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,ICMPv6,DE,Bavaria,Munich,Deutsche Telekom,48.12979433960958,11.583302258050129,Cable,86,16
2024-08-25 19:37:02,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80b::200a,UDP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,191,16
2024-08-25 19:37:02,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a04:4e42:8e::760,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,74,15
2024-08-25 19:37:02,2a00:1450:4016:80b::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,UDP,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,284,16
2024-08-25 19:37:02,2a04:4e42:8e::760,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,US,California,San Francisco,"AS54113 Fastly, Inc.",-122.4194,37.7749,Cable,86,15
2024-08-25 19:37:03,2001:4860:4802:36::178,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,US,California,Mountain View,AS15169 Google LLC,-122.0775,37.4056,Cable,86,16
2024-08-25 19:37:03,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2001:4860:4802:36::178,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,74,16
2024-08-25 19:37:03,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2600:9000:2759:6200:4:b4b9:d3c0:93a1,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,148,16
2024-08-25 19:37:03,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a04:4e42:200::729,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,74,16
2024-08-25 19:37:03,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a04:4e42:8d::720,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,74,16
2024-08-25 19:37:03,2600:9000:2759:6200:4:b4b9:d3c0:93a1,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,TR,Istanbul,Istanbul,"AS16509 Amazon.com, Inc.",28.9497,41.0138,Cable,172,16
2024-08-25 19:37:03,2a04:4e42:200::729,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,US,California,San Francisco,"AS54113 Fastly, Inc.",-122.4194,37.7749,Cable,86,17
2024-08-25 19:37:03,2a04:4e42:8d::720,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,US,California,San Francisco,"AS54113 Fastly, Inc.",-122.4194,37.7749,Cable,86,16
2024-08-25 19:37:04,192.168.178.20,34.120.253.250,TCP,DE,Bavaria,Munich,Deutsche Telekom,48.12979433960958,11.583302258050129,Cable,54,16
2024-08-25 19:37:04,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2600:1901:1:566::,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,86,16
2024-08-25 19:37:04,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2600:1901:1:566::,TLSv1.2,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,129,16
2024-08-25 19:37:04,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2606:4700:10::ac43:266a,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,74,17
2024-08-25 19:37:04,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:81d::2008,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,148,16
2024-08-25 19:37:04,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:82a::200a,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,74,16
2024-08-25 19:37:04,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:400c:c0a::9a,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,74,16
2024-08-25 19:37:04,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:809::2003,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,74,16
2024-08-25 19:37:04,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80a::200e,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,74,16
2024-08-25 19:37:04,2600:1901:1:566::,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,US,California,Mountain View,AS396982 Google LLC,-122.0775,37.4056,Cable,86,17
2024-08-25 19:37:04,2600:1901:1:566::,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TLSv1.2,US,California,Mountain View,AS396982 Google LLC,-122.0775,37.4056,Cable,126,16
2024-08-25 19:37:04,2606:4700:10::ac43:266a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,TW,Taiwan,Taipei,"AS13335 Cloudflare, Inc.",121.5264,25.0531,Cable,86,16
2024-08-25 19:37:04,2a00:1450:4001:81d::2008,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,US,California,San Francisco,AS15169 Google LLC,-122.4194,37.7749,Cable,172,16
2024-08-25 19:37:04,2a00:1450:4001:82a::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,86,16
2024-08-25 19:37:04,2a00:1450:400c:c0a::9a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,BE,Brussels Capital,Brussels,AS15169 Google LLC,4.3488,50.8505,Cable,86,16
2024-08-25 19:37:04,2a00:1450:4016:809::2003,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,US,California,San Francisco,AS15169 Google LLC,-122.4194,37.7749,Cable,86,16
2024-08-25 19:37:04,2a00:1450:4016:80a::200e,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,86,16
2024-08-25 19:37:04,34.120.253.250,192.168.178.20,TCP,US,Missouri,Kansas City,AS396982 Google LLC,-94.5786,39.0997,Cable,66,16
2024-08-25 19:37:05,192.168.178.20,34.98.72.95,TCP,DE,Bavaria,Munich,Deutsche Telekom,48.12979433960958,11.583302258050129,Cable,54,16
2024-08-25 19:37:05,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:809::2003,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,74,16
2024-08-25 19:37:05,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:809::200a,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,74,16
2024-08-25 19:37:05,2a00:1450:4016:809::2003,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,US,California,San Francisco,AS15169 Google LLC,-122.4194,37.7749,Cable,86,16
2024-08-25 19:37:05,2a00:1450:4016:809::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,US,California,San Francisco,AS15169 Google LLC,-122.4194,37.7749,Cable,86,16
2024-08-25 19:37:05,34.98.72.95,192.168.178.20,TCP,US,Missouri,Kansas City,AS396982 Google LLC,-94.5786,39.0997,Cable,66,16
2024-08-25 19:37:06,2001:4860:4802:32::36,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,US,California,Mountain View,AS15169 Google LLC,-122.0775,37.4056,Cable,86,17
2024-08-25 19:37:06,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2001:4860:4802:32::36,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,74,16
2024-08-25 19:37:06,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2606:4700::6810:4f49,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,148,16
2024-08-25 19:37:06,2606:4700::6810:4f49,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,TW,Taiwan,Taipei,"AS13335 Cloudflare, Inc.",121.5264,25.0531,Cable,172,16
2024-08-25 19:37:10,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80a::200e,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,74,16
2024-08-25 19:37:10,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80b::200a,UDP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,192,16
2024-08-25 19:37:10,2a00:1450:4016:80a::200e,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,86,16
2024-08-25 19:37:10,2a00:1450:4016:80b::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,UDP,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,229,16
2024-08-25 19:37:11,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80b::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,7904,16
2024-08-25 19:37:11,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80b::200a,UDP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,901,16
2024-08-25 19:37:11,2a00:1450:4016:80b::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,7741,16
2024-08-25 19:37:11,2a00:1450:4016:80b::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,UDP,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,494,16
2024-08-25 19:37:13,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80c::200e,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,10093,16
2024-08-25 19:37:13,2a00:1450:4016:80c::200e,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,5681,16
2024-08-25 19:37:14,192.168.178.20,35.186.224.45,TCP,DE,Bavaria,Munich,Deutsche Telekom,48.12979433960958,11.583302258050129,Cable,66,16
2024-08-25 19:37:14,192.168.178.20,35.186.224.45,TLSv1.2,DE,Bavaria,Munich,Deutsche Telekom,48.12979433960958,11.583302258050129,Cable,94,15
2024-08-25 19:37:14,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::2003,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,5015,16
2024-08-25 19:37:14,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:400c:c02::bc,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,74,16
2024-08-25 19:37:14,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80b::200a,UDP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,2655,15
2024-08-25 19:37:14,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80c::200e,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,3799,15
2024-08-25 19:37:14,2a00:1450:4001:80e::2003,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,5152,16
2024-08-25 19:37:14,2a00:1450:400c:c02::bc,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,BE,Brussels Capital,Brussels,AS15169 Google LLC,4.3488,50.8505,Cable,86,15
2024-08-25 19:37:14,2a00:1450:4016:80b::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,UDP,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,1519,16
2024-08-25 19:37:14,2a00:1450:4016:80c::200e,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,2139,15
2024-08-25 19:37:14,35.186.224.45,192.168.178.20,TCP,US,Missouri,Kansas City,AS15169 Google LLC,-94.5786,39.0997,Cable,66,16
2024-08-25 19:37:14,35.186.224.45,192.168.178.20,TLSv1.2,US,Missouri,Kansas City,AS15169 Google LLC,-94.5786,39.0997,Cable,90,15
2024-08-25 19:37:15,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:80e::2003,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,5750,15
2024-08-25 19:37:15,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4001:810::2005,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,74,16
2024-08-25 19:37:15,2a00:1450:4001:80e::2003,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,6920,16
2024-08-25 19:37:15,2a00:1450:4001:810::2005,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,DE,Hesse,Frankfurt am Main,AS15169 Google LLC,8.6842,50.1155,Cable,86,16
2024-08-25 19:37:16,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a04:4e42:8e::760,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,184,16
2024-08-25 19:37:16,2a04:4e42:8e::760,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,US,California,San Francisco,"AS54113 Fastly, Inc.",-122.4194,37.7749,Cable,196,16
2024-08-25 19:37:17,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4005:4::7,UDP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,47334,16
2024-08-25 19:37:17,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80a::2005,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,74,15
2024-08-25 19:37:17,2a00:1450:4005:4::7,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,R-GOOSE,NL,Groningen,Groningen,AS15169 Google LLC,6.5667,53.2192,Cable,2584,16
2024-08-25 19:37:17,2a00:1450:4005:4::7,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,UDP,NL,Groningen,Groningen,AS15169 Google LLC,6.5667,53.2192,Cable,5866806,15
2024-08-25 19:37:17,2a00:1450:4016:80a::2005,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,86,15
2024-08-25 19:37:18,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4005:4::7,UDP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,85313,16
2024-08-25 19:37:18,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80a::2005,TCP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,74,16
2024-08-25 19:37:18,2a00:1450:4005:4::7,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,R-GOOSE,NL,Groningen,Groningen,AS15169 Google LLC,6.5667,53.2192,Cable,5168,16
2024-08-25 19:37:18,2a00:1450:4005:4::7,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,UDP,NL,Groningen,Groningen,AS15169 Google LLC,6.5667,53.2192,Cable,11268668,15
2024-08-25 19:37:18,2a00:1450:4016:80a::2005,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,TCP,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,86,15
2024-08-25 19:37:22,192.168.178.20,34.158.0.131,TCP,DE,Bavaria,Munich,Deutsche Telekom,48.12979433960958,11.583302258050129,Cable,143,16
2024-08-25 19:37:22,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80b::200a,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,591,16
2024-08-25 19:37:22,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80b::200a,UDP,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,907,15
2024-08-25 19:37:22,2a00:1450:4016:80b::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,392,15
2024-08-25 19:37:22,2a00:1450:4016:80b::200a,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,UDP,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,580,15
2024-08-25 19:37:22,34.158.0.131,192.168.178.20,TCP,NL,Groningen,Delfzijl,AS396982 Google LLC,6.9181,53.33,Cable,77,15
2024-08-25 19:37:22,fe80::b2f2:8ff:fe17:5b89,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,ICMPv6,DE,Bavaria,Munich,Deutsche Telekom,48.12979433960958,11.583302258050129,Cable,86,16
2024-08-25 19:37:23,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80a::200e,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,11483,15
2024-08-25 19:37:23,2a00:1450:4016:80a::200e,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,7728,15
2024-08-25 19:37:25,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80a::200e,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,3941,15
2024-08-25 19:37:25,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,2a00:1450:4016:80c::200e,QUIC,DE,Berlin,Berlin,AS3320 Deutsche Telekom AG,13.4105,52.5244,Cable,3272,15
2024-08-25 19:37:25,2a00:1450:4016:80a::200e,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,2568,15
2024-08-25 19:37:25,2a00:1450:4016:80c::200e,2003:ec:2727:4a00:f96e:1dc0:3171:ed67,QUIC,CH,Zurich,Zürich,AS15169 Google LLC,8.55,47.3667,Cable,1141,16
